s,l,m,a,omega,lambda_gsn,N,r_match,mapping,rel_abs_B_inc,rel_abs_B_ref,rel_complex_B_inc,rel_complex_B_ref,flux_balance_error,score,B_inc_spectral,B_ref_spectral,B_inc_gsn,B_ref_gsn,T_spectral,R_spectral,cond_outer_down,cond_outer_up,cond_inner,status
0,1,1,0.5,0.05,1.950499998214265,160,30.0,sinh,5.34224111564579e-10,5.342629350745941e-10,0.18546051377177433,0.04709531724180889,1.0436096431476471e-13,5.342629350745941e-10,-5.4542749483046543e+02-1.1861360137147580e+02j,-5.1135487250763464e+02+2.2379186951110296e+02j,-5.5795069631398690e+02-1.5854295859477853e+01j,-5.0025116100331491e+02+2.4761942992926151e+02j,-2.011793035549858e-05,1.0000201179304598,911928383.3116543,911928383.3116543,358275345.9480885,ok
0,1,1,0.5,0.05,1.950499998214265,192,30.0,sinh,2.725870608312379e-10,2.7248574090761737e-10,0.18546079176761773,0.047095052262174,1.9695356456850277e-13,2.725870608312379e-10,-5.4542746126469490e+02-1.1861375359947846e+02j,-5.1135481278259908e+02+2.2379200485704362e+02j,-5.5795069631398690e+02-1.5854295859477853e+01j,-5.0025116100331491e+02+2.4761942992926151e+02j,-2.0117930387961322e-05,1.000020117930585,2070101088.2830298,2070101088.2830298,775609405.8135529,ok
0,1,1,0.5,0.05,1.950499998214265,224,30.0,sinh,1.4652366930913327e-09,1.4651146185628897e-09,0.18546095621079547,0.047094893582162276,1.9118040484045196e-13,1.4652366930913327e-09,-5.4542744101137930e+02-1.1861384359855161e+02j,-5.1135477665785544e+02+2.2379208574006833e+02j,-5.5795069631398690e+02-1.5854295859477853e+01j,-5.0025116100331491e+02+2.4761942992926151e+02j,-2.0117930435948605e-05,1.0000201179306272,4140489402.25808,4140489402.25808,1509171080.444236,ok
0,1,1,0.5,0.05,1.950499998214265,64,40.0,sinh,3.9549303176309074e-05,3.9549185846953485e-05,0.1854191271694903,0.04706299248935078,1.356715739753156e-09,3.9549303176309074e-05,-5.4541041663882982e+02-1.1858824619286494e+02j,-5.1132761718838191e+02+2.2379908431497213e+02j,-5.5795069631398690e+02-1.5854295859477853e+01j,-5.0025116100331491e+02+2.4761942992926151e+02j,-2.0119521771656268e-05,1.0000201181650559,14752894.40603229,14752894.40603229,9849202.053320961,ok
0,1,1,0.5,0.05,1.950499998214265,80,40.0,sinh,7.634541469025585e-08,7.634432555271062e-08,0.18545881421967336,0.04709716192249471,8.876233081878127e-13,7.634541469025585e-08,-5.4542765451048263e+02-1.1861266516376570e+02j,-5.1135524653878247e+02+2.2379090783191992e+02j,-5.5795069631398690e+02-1.5854295859477853e+01j,-5.0025116100331491e+02+2.4761942992926151e+02j,-2.0117933448817374e-05,1.0000201179325612,40181953.61022165,40181953.61022165,21062781.39062287,ok
0,1,1,0.5,0.05,1.950499998214265,96,40.0,sinh,3.6736717660146736e-09,3.673418104527975e-09,0.1854595709746126,0.0470962714686574,3.5338398873818733e-13,3.6736717660146736e-09,-5.4542760888973112e+02-1.1861308513159054e+02j,-5.1135508770351868e+02+2.2379138216743826e+02j,-5.5795069631398690e+02-1.5854295859477853e+01j,-5.0025116100331491e+02+2.4761942992926151e+02j,-2.01179302291802e-05,1.0000201179298758,91147583.58726035,91147583.58726035,39650216.54278429,ok
0,1,1,0.5,0.05,1.950499998214265,112,40.0,sinh,3.297945190963652e-09,3.2979743416691705e-09,0.1854600555589908,0.04709578231242655,1.8496315590255108e-13,3.2979743416691705e-09,-5.4542754728336649e+02-1.1861335010822283e+02j,-5.1135497467603733e+02+2.2379163072521015e+02j,-5.5795069631398690e+02-1.5854295859477853e+01j,-5.0025116100331491e+02+2.4761942992926151e+02j,-2.011793050968921e-05,1.0000201179303247,182216928.95237988,182216928.95237988,68558705.65297474,ok
0,1,1,0.5,0.05,1.950499998214265,128,40.0,sinh,4.386082331472064e-09,4.3857905455935756e-09,0.18546036715994263,0.04709546806553839,4.1255887595070817e-13,4.386082331472064e-09,-5.4542750955784720e+02-1.1861352072562630e+02j,-5.1135490378015641e+02+2.2379179120493257e+02j,-5.5795069631398690e+02-1.5854295859477853e+01j,-5.0025116100331491e+02+2.4761942992926151e+02j,-2.0117930553471346e-05,1.000020117930966,332083054.8022797,332083054.8022797,111559133.77197252,ok
0,1,1,0.5,0.05,1.950499998214265,160,40.0,sinh,2.3186415210437743e-10,2.3128175742018816e-10,0.18546074107760332,0.04709510042140413,1.1496359419993496e-12,2.3186415210437743e-10,-5.4542746758395970e+02-1.1861372586632039e+02j,-5.1135482381818696e+02+2.2379198034256567e+02j,-5.5795069631398690e+02-1.5854295859477853e+01j,-5.0025116100331491e+02+2.4761942992926151e+02j,-2.011793036766429e-05,1.000020117929218,905573666.948271,905573666.948271,259732010.37985575,ok
0,1,1,0.5,0.05,1.950499998214265,192,40.0,sinh,3.8018762162985444e-09,3.801569328459815e-09,0.18546093627178553,0.047094892073768525,4.667377595524158e-13,3.8018762162985444e-09,-5.4542744208637680e+02-1.1861383251774231e+02j,-5.1135477513775385e+02+2.2379208596058533e+02j,-5.5795069631398690e+02-1.5854295859477853e+01j,-5.0025116100331491e+02+2.4761942992926151e+02j,-2.0117930529965308e-05,1.0000201179309967,2055736049.0824206,2055736049.0824206,534738952.8594435,ok
0,1,1,0.5,0.05,1.950499998214265,224,40.0,sinh,5.341182002284883e-10,5.343309620561902e-10,0.18546106010058075,0.04709477490689666,4.409805853811122e-13,5.343309620561902e-10,-5.4542742915342740e+02-1.1861390057124598e+02j,-5.1135475056295473e+02+2.2379214666157492e+02j,-5.5795069631398690e+02-1.5854295859477853e+01j,-5.0025116100331491e+02+2.4761942992926151e+02j,-2.0117930398484253e-05,1.0000201179299575,4111847715.2041736,4111847715.2041736,1005740537.3741444,ok
0,1,1,0.5,0.1,1.901999971426667,64,6.0,linear,8.87519493088946e-07,8.874689884537239e-07,0.18540204809298702,0.0914391957758262,5.624467558362767e-11,8.87519493088946e-07,-1.0900843591626489e+02-4.9247144385181443e+01j,-1.0440277385404107e+02+5.8390488017955164e+01j,-1.1622622311662644e+02-2.8277390059104157e+01j,-1.0930000657981573e+02+4.8609898573806348e+01j,-8.861745380233545e-05,1.0000886173975576,85097905.00124544,85097905.00124544,34105661.080003045,ok
0,1,1,0.5,0.1,1.901999971426667,80,6.0,linear,2.9782992130738473e-08,2.9766758311828033e-08,0.18542335533874074,0.09146052934152744,2.7155833137726404e-11,2.9782992130738473e-08,-1.0900748623062748e+02-4.9249512956667004e+01j,-1.0440162506063162e+02+5.8392766797716725e+01j,-1.1622622311662644e+02-2.8277390059104157e+01j,-1.0930000657981573e+02+4.8609898573806348e+01j,-8.861729122439365e-05,1.0000886172640686,231533446.42305684,231533446.42305684,92219363.31501088,ok
0,1,1,0.5,0.1,1.901999971426667,96,6.0,linear,7.330420775879127e-08,7.329014245225221e-08,0.18543524638245742,0.09147245779946982,1.5105139361537567e-11,7.330420775879127e-08,-1.0900690300508433e+02-4.9250816474910764e+01j,-1.0440093244822243e+02+5.8394015781783736e+01j,-1.1622622311662644e+02-2.8277390059104157e+01j,-1.0930000657981573e+02+4.8609898573806348e+01j,-8.86172835109299e-05,1.0000886172684058,524819109.2582086,524819109.2582086,208361522.52848068,ok
0,1,1,0.5,0.1,1.901999971426667,112,6.0,linear,3.909622615324044e-08,3.909729534404249e-08,0.18544223375811433,0.09147947265623621,9.031331238418261e-12,3.909729534404249e-08,-1.0900654461171153e+02-4.9251577046187236e+01j,-1.0440051035706797e+02+5.8394742879548012e+01j,-1.1622622311662644e+02-2.8277390059104157e+01j,-1.0930000657981573e+02+4.8609898573806348e+01j,-8.861730343217404e-05,1.0000886172944008,1048625128.787073,1048625128.787073,415551689.36729455,ok
0,1,1,0.5,0.1,1.901999971426667,128,6.0,linear,7.148964172100659e-08,7.1486345069861e-08,0.1854467042071576,0.0914839596774806,6.040057343170702e-12,7.148964172100659e-08,-1.0900631980165950e+02-4.9252065195690399e+01j,-1.0440024459499675e+02+5.8395210080562777e+01j,-1.1622622311662644e+02-2.8277390059104157e+01j,-1.0930000657981573e+02+4.8609898573806348e+01j,-8.861730917340882e-05,1.0000886173031334,1910297544.1174896,1910297544.1174896,756152980.860814,ok
0,1,1,0.5,0.1,1.901999971426667,160,6.0,linear,4.922711358570907e-08,4.922422581425812e-08,0.18545197614065273,0.09148924659879536,2.9123370381967106e-12,4.922711358570907e-08,-1.0900606155188996e+02-4.9252643226112610e+01j,-1.0439993792282706e+02+5.8395763807606549e+01j,-1.1622622311662644e+02-2.8277390059104157e+01j,-1.0930000657981573e+02+4.8609898573806348e+01j,-8.8617305227718e-05,1.0000886173023154,5206265931.868625,5206265931.868625,2058207947.1797397,ok
0,1,1,0.5,0.1,1.901999971426667,192,6.0,linear,2.1988606087705824e-08,2.198741387263623e-08,0.18545486075952972,0.09149214016659085,1.4764856004489957e-12,2.1988606087705824e-08,-1.0900592195565692e+02-4.9252960092520681e+01j,-1.0439977168955960e+02+5.8396067672552540e+01j,-1.1622622311662644e+02-2.8277390059104157e+01j,-1.0930000657981573e+02+4.8609898573806348e+01j,-8.861730040011168e-05,1.0000886172989236,11814070795.682991,11814070795.682991,4667575127.8546915,ok
0,1,1,0.5,0.1,1.901999971426667,224,6.0,linear,9.4272798490405e-12,8.894528144073444e-12,0.18545659727546318,0.09149387980326298,1.028066520802895e-12,9.4272798490405e-12,-1.0900583855566235e+02-4.9253151062213306e+01j,-1.0439967235022435e+02+5.8396250659814221e+01j,-1.1622622311662644e+02-2.8277390059104157e+01j,-1.0930000657981573e+02+4.8609898573806348e+01j,-8.861729650129907e-05,1.0000886172954733,23623593926.06078,23623593926.06078,9330117632.136059,ok
0,1,1,0.5,0.1,1.901999971426667,64,8.0,linear,4.861278465436366e-07,4.861024139887656e-07,0.18541729400312126,0.09145447263118806,3.5253355790132446e-11,4.861278465436366e-07,-1.0900772743367023e+02-4.9248829195062640e+01j,-1.0440192386058796e+02+5.8392106146582982e+01j,-1.1622622311662644e+02-2.8277390059104157e+01j,-1.0930000657981573e+02+4.8609898573806348e+01j,-8.861738266170377e-05,1.0000886173474084,80534594.53252923,80534594.53252923,22177153.15227177,ok
0,1,1,0.5,0.1,1.901999971426667,80,8.0,linear,4.903436045088254e-09,4.911597026761143e-09,0.185432886078966,0.09147009296885136,1.715649844413747e-11,4.911597026761143e-09,-1.0900701087069807e+02-4.9250555014414971e+01j,-1.0440106231112107e+02+5.8393764439782196e+01j,-1.1622622311662644e+02-2.8277390059104157e+01j,-1.0930000657981573e+02+4.8609898573806348e+01j,-8.86172973720284e-05,1.0000886172802155,219240350.2090803,219240350.2090803,59254107.576969475,ok
0,1,1,0.5,0.1,1.901999971426667,96,8.0,linear,1.2752227942788564e-10,1.3204556718894507e-10,0.18544182572480053,0.09147906180226904,9.033662706769974e-12,1.3204556718894507e-10,-1.0900656922150451e+02-4.9251533899145571e+01j,-1.0440053854608323e+02+5.8394702030340930e+01j,-1.1622622311662644e+02-2.8277390059104157e+01j,-1.0930000657981573e+02+4.8609898573806348e+01j,-8.861729652557126e-05,1.0000886172874919,497144745.90975636,497144745.90975636,133018095.19349553,ok
0,1,1,0.5,0.1,1.901999971426667,112,8.0,linear,1.006202738559276e-07,1.0061413421762428e-07,0.18544696307203792,0.09148421955979215,5.517142298572253e-12,1.006202738559276e-07,-1.0900630368782879e+02-4.9252092396653147e+01j,-1.0440022628437714e+02+5.8395235679085651e+01j,-1.1622622311662644e+02-2.8277390059104157e+01j,-1.0930000657981573e+02+4.8609898573806348e+01j,-8.861731433636588e-05,1.0000886173088193,993604297.4070543,993604297.4070543,264279754.7202194,ok
0,1,1,0.5,0.1,1.901999971426667,128,8.0,linear,4.719636675778493e-08,4.719394103546613e-08,0.18545029134612193,0.09148755720222551,3.4769964685210653e-12,4.719636675778493e-08,-1.0900614512205004e+02-4.9252458857971405e+01j,-1.0440003689705426e+02+5.8395587358652293e+01j,-1.1622622311662644e+02-2.8277390059104157e+01j,-1.0930000657981573e+02+4.8609898573806348e+01j,-8.861730486779935e-05,1.0000886173013908,1810443952.200778,1810443952.200778,479737821.9875486,ok
0,1,1,0.5,0.1,1.901999971426667,160,8.0,linear,1.452253796745492e-08,1.4520333648728607e-08,0.1854543107431034,0.09149159001589997,1.7988943668001411e-12,1.452253796745492e-08,-1.0900595331020142e+02-4.9252901305668530e+01j,-1.0439980775887916e+02+5.8396012134113242e+01j,-1.1622622311662644e+02-2.8277390059104157e+01j,-1.0930000657981573e+02+4.8609898573806348e+01j,-8.861729392907387e-05,1.0000886172921302,4935581264.494488,4935581264.494488,1302280480.305054,ok
0,1,1,0.5,0.1,1.901999971426667,192,8.0,linear,8.624351752304119e-09,8.623192705142047e-09,0.1854564889082005,0.09149377583850282,7.535083668130937e-13,8.624351752304119e-09,-1.0900584489478004e+02-4.9253139535289279e+01j,-1.0439967935010550e+02+5.8396240256409669e+01j,-1.1622622311662644e+02-2.8277390059104157e+01j,-1.0930000657981573e+02+4.8609898573806348e+01j,-8.861729497443646e-05,1.000088617294221,11202039722.828905,11202039722.828905,2949175226.73294,ok
0,1,1,0.5,0.1,1.901999971426667,224,8.0,linear,5.627709582204006e-09,5.6273058051177114e-09,0.18545779083621602,0.0914950827078651,2.2581936320875684e-13,5.627709582204006e-09,-1.0900578015276926e+02-4.9253281949945887e+01j,-1.0439960263299476e+02+5.8396376675468403e+01j,-1.1622622311662644e+02-2.8277390059104157e+01j,-1.0930000657981573e+02+4.8609898573806348e+01j,-8.861729550554509e-05,1.0000886172957313,22402940851.932735,22402940851.932735,5890445286.555096,ok
0,1,1,0.5,0.1,1.901999971426667,64,10.0,linear,7.469870218058052e-08,7.467978491536692e-08,0.18542613521545875,0.09146331609197855,2.4563129308319276e-11,7.469870218058052e-08,-1.0900735383252918e+02-4.9249819050837679e+01j,-1.0440146697278389e+02+5.8393060451411223e+01j,-1.1622622311662644e+02-2.8277390059104157e+01j,-1.0930000657981573e+02+4.8609898573806348e+01j,-8.861728326377731e-05,1.0000886172587007,78699563.51015371,78699563.51015371,16449389.812657677,ok
0,1,1,0.5,0.1,1.901999971426667,80,10.0,linear,1.457860035600421e-07,1.4577909689635772e-07,0.18543860664856754,0.09147583858308025,1.198774413069259e-11,1.457860035600421e-07,-1.0900671190552374e+02-4.9251175784972254e+01j,-1.0440071136659499e+02+5.8394357362898717e+01j,-1.1622622311662644e+02-2.8277390059104157e+01j,-1.0930000657981573e+02+4.8609898573806348e+01j,-8.861732234129856e-05,1.0000886173103536,214303427.3369635,214303427.3369635,43088727.72680676,ok
0,1,1,0.5,0.1,1.901999971426667,96,10.0,linear,2.7485424128755474e-08,2.7479644641715884e-08,0.18544571439070445,0.09148296142243328,6.6525673858564005e-12,2.7485424128755474e-08,-1.0900638000590700e+02-4.9251960702587972e+01j,-1.0440031354604110e+02+5.8395111059291821e+01j,-1.1622622311662644e+02-2.8277390059104157e+01j,-1.0930000657981573e+02+4.8609898573806348e+01j,-8.861729163160215e-05,1.000088617284979,486041648.0331612,486041648.0331612,95651688.1293099,ok
0,1,1,0.5,0.1,1.901999971426667,112,10.0,linear,7.293855661027e-08,7.293391523984449e-08,0.18544984178544127,0.09148710691371678,3.607669718519446e-12,7.293855661027e-08,-1.0900616443568566e+02-4.9252408634501251e+01j,-1.0440006046337700e+02+5.8395538919198913e+01j,-1.1622622311662644e+02-2.8277390059104157e+01j,-1.0930000657981573e+02+4.8609898573806348e+01j,-8.861730943020671e-05,1.0000886173058225,971545349.4498367,971545349.4498367,188759779.9312392,ok
0,1,1,0.5,0.1,1.901999971426667,128,10.0,linear,7.674539407526617e-09,7.675693504622747e-09,0.18545251487087636,0.09148978720834727,3.632427691968587e-12,7.675693504622747e-09,-1.0900603962324777e+02-4.9252703829826785e+01j,-1.0439991076918835e+02+5.8395822533976379e+01j,-1.1622622311662644e+02-2.8277390059104157e+01j,-1.0930000657981573e+02+4.8609898573806348e+01j,-8.861729786316379e-05,1.0000886172942307,1770431405.4198942,1770431405.4198942,341172948.7607818,ok
0,1,1,0.5,0.1,1.901999971426667,160,10.0,linear,5.591318110262296e-09,5.591681123709259e-09,0.1854557533545398,0.09149303490825388,1.6807666369800245e-12,5.591681123709259e-09,-1.0900587966504604e+02-4.9253058452823709e+01j,-1.0439972114092032e+02+5.8396162060311973e+01j,-1.1622622311662644e+02-2.8277390059104157e+01j,-1.0930000657981573e+02+4.8609898573806348e+01j,-8.86172974939449e-05,1.0000886172958132,4827194076.186934,4827194076.186934,921612813.2127457,ok
0,1,1,0.5,0.1,1.901999971426667,192,10.0,linear,1.3914569658129956e-08,1.3914842841861613e-08,0.1854574627419021,0.09149475041686873,2.9765079290200447e-12,1.3914842841861613e-08,-1.0900579416255087e+02-4.9253245266873186e+01j,-1.0439961996546226e+02+5.8396340900300189e+01j,-1.1622622311662644e+02-2.8277390059104157e+01j,-1.0930000657981573e+02+4.8609898573806348e+01j,-8.861729896911305e-05,1.0000886172959926,10957093369.133778,10957093369.133778,2081876865.2730572,ok
0,1,1,0.5,0.1,1.901999971426667,224,10.0,linear,5.289339117779623e-09,5.290519773357371e-09,0.18545850536424993,0.09149579056430851,3.2630564916757976e-12,5.290519773357371e-09,-1.0900574356750430e+02-4.9253359747785545e+01j,-1.0439956008437989e+02+5.8396450067473999e+01j,-1.1622622311662644e+02-2.8277390059104157e+01j,-1.0930000657981573e+02+4.8609898573806348e+01j,-8.861729744042378e-05,1.0000886172941774,21914602071.02999,21914602071.02999,4152242707.1641784,ok
0,1,1,0.5,0.1,1.901999971426667,64,12.0,linear,1.267413194878617e-07,1.2673922743683274e-07,0.1854316718112282,0.09146888057868616,1.8242407584523335e-11,1.267413194878617e-07,-1.0900705709274654e+02-4.9250417314200938e+01j,-1.0440112013659596e+02+5.8393631200668793e+01j,-1.1622622311662644e+02-2.8277390059104157e+01j,-1.0930000657981573e+02+4.8609898573806348e+01j,-8.861731896592036e-05,1.0000886173007235,77981368.10217883,77981368.10217883,13288079.450575434,ok
0,1,1,0.5,0.1,1.901999971426667,80,12.0,linear,1.247868177697319e-07,1.2478021530527374e-07,0.1854425743772226,0.09147981902919951,8.874345702736264e-12,1.247868177697319e-07,-1.0900651802924827e+02-4.9251610985976924e+01j,-1.0440048093507865e+02+5.8394774485090416e+01j,-1.1622622311662644e+02-2.8277390059104157e+01j,-1.0930000657981573e+02+4.8609898573806348e+01j,-8.861731861951491e-05,1.0000886173097452,212380138.15648013,212380138.15648013,33891927.760089174,ok
0,1,1,0.5,0.1,1.901999971426667,96,12.0,linear,2.599495552634659e-08,2.5990272529776655e-08,0.18544825987546285,0.09148551653605964,4.7232218136628035e-12,2.599495552634659e-08,-1.0900625392368634e+02-4.9252239318782301e+01j,-1.0440016402374394e+02+5.8395378013418110e+01j,-1.1622622311662644e+02-2.8277390059104157e+01j,-1.0930000657981573e+02+4.8609898573806348e+01j,-8.861729189576472e-05,1.0000886172871726,481726772.45932996,481726772.45932996,74025411.0611976,ok
0,1,1,0.5,0.1,1.901999971426667,112,12.0,linear,4.3902844870654317e-08,4.390049913722718e-08,0.1854517909627124,0.09148906078585269,3.053224340021643e-12,4.3902844870654317e-08,-1.0900607131665420e+02-4.9252623161436560e+01j,-1.0439994935491774e+02+5.8395744673848739e+01j,-1.1622622311662644e+02-2.8277390059104157e+01j,-1.0930000657981573e+02+4.8609898573806348e+01j,-8.861730428407326e-05,1.0000886173012309,962990583.0709367,962990583.0709367,144596596.38537,ok
0,1,1,0.5,0.1,1.901999971426667,128,12.0,linear,9.027158515624091e-09,9.02738094395247e-09,0.1854539993254922,0.09149127397673358,2.0086154961518332e-12,9.02738094395247e-09,-1.0900596603971057e+02-4.9252866291579629e+01j,-1.0439982371229404e+02+5.8395977842590966e+01j,-1.1622622311662644e+02-2.8277390059104157e+01j,-1.0930000657981573e+02+4.8609898573806348e+01j,-8.861729810289469e-05,1.0000886172960943,1754936921.5420978,1754936921.5420978,259605185.50114948,ok
0,1,1,0.5,0.1,1.901999971426667,160,12.0,linear,1.5184447729328758e-08,1.5183259031795282e-08,0.185456689476582,0.09149397194375336,2.772226892489016e-13,1.5184447729328758e-08,-1.0900583226890141e+02-4.9253160562060437e+01j,-1.0439966533724225e+02+5.8396259474800743e+01j,-1.1622622311662644e+02-2.8277390059104157e+01j,-1.0930000657981573e+02+4.8609898573806348e+01j,-8.861729919417938e-05,1.000088617298917,4785312631.292715,4785312631.292715,695854183.6969192,ok
0,1,1,0.5,0.1,1.901999971426667,192,12.0,linear,1.8517811730391398e-10,1.8422950756284905e-10,0.18545811577836444,0.09149540237283871,1.900701818158268e-12,1.8517811730391398e-10,-1.0900576341873895e+02-4.9253317296496462e+01j,-1.0439958332388501e+02+5.8396409771751038e+01j,-1.1622622311662644e+02-2.8277390059104157e+01j,-1.0930000657981573e+02+4.8609898573806348e+01j,-8.861729653578988e-05,1.0000886172984365,10862591746.979317,10862591746.979317,1565576594.1411004,ok
0,1,1,0.5,0.1,1.901999971426667,224,12.0,linear,3.289615990875993e-10,3.3043924640823963e-10,0.185458998264106,0.09149628242609979,3.04956060404038e-12,3.3043924640823963e-10,-1.0900571982366139e+02-4.9253413928880576e+01j,-1.0439953193313825e+02+5.8396501772811114e+01j,-1.1622622311662644e+02-2.8277390059104157e+01j,-1.0930000657981573e+02+4.8609898573806348e+01j,-8.861729644466654e-05,1.0000886172994943,21726367843.177906,21726367843.177906,3115312828.2536445,ok
0,1,1,0.5,0.1,1.901999971426667,64,15.0,linear,2.028059213227793e-07,2.027944167512763e-07,0.18543772311566595,0.09147495542961191,1.2897016787860593e-11,2.028059213227793e-07,-1.0900674913171591e+02-4.9251076827750083e+01j,-1.0440075688688995e+02+5.8394262007582455e+01j,-1.1622622311662644e+02-2.8277390059104157e+01j,-1.0930000657981573e+02+4.8609898573806348e+01j,-8.861733244720577e-05,1.0000886173195502,77740429.48227969,77740429.48227969,10734470.505654855,ok
0,1,1,0.5,0.1,1.901999971426667,80,15.0,linear,7.057557218212613e-08,7.05722511657441e-08,0.18544635126748754,0.09148360552878264,5.8296700800042345e-12,7.057557218212613e-08,-1.0900633736370416e+02-4.9252026592311879e+01j,-1.0440026539512357e+02+5.8395173117615336e+01j,-1.1622622311662644e+02-2.8277390059104157e+01j,-1.0930000657981573e+02+4.8609898573806348e+01j,-8.861730901140404e-05,1.0000886173031818,211747952.80303162,211747952.80303162,26162799.63764759,ok
0,1,1,0.5,0.1,1.901999971426667,96,15.0,linear,2.3967451553432528e-08,2.396322285924313e-08,0.18545091092274227,0.09148817561745178,4.173883461078276e-12,2.3967451553432528e-08,-1.0900612255801784e+02-4.9252529470439761e+01j,-1.0440000836555654e+02+5.8395655803960040e+01j,-1.1622622311662644e+02-2.8277390059104157e+01j,-1.0930000657981573e+02+4.8609898573806348e+01j,-8.861729225510854e-05,1.0000886172880812,480329821.0653769,480329821.0653769,55390297.8697268,ok
0,1,1,0.5,0.1,1.901999971426667,112,15.0,linear,3.658038713577188e-08,3.657889626224083e-08,0.18545368036120433,0.09149095857683809,3.465339126762501e-12,3.658038713577188e-08,-1.0900597868773991e+02-4.9252830294751014e+01j,-1.0439983919962552e+02+5.8395943403208570e+01j,-1.1622622311662644e+02-2.8277390059104157e+01j,-1.0930000657981573e+02+4.8609898573806348e+01j,-8.861730298628028e-05,1.000088617299521,960251380.2679559,960251380.2679559,105920737.63325737,ok
0,1,1,0.5,0.1,1.901999971426667,128,15.0,linear,1.0193367278539411e-08,1.0192026213295452e-08,0.1854555069160624,0.09149278775290562,8.395506512215434e-13,1.0193367278539411e-08,-1.0900589364844002e+02-4.9253032090541481e+01j,-1.0439973727899074e+02+5.8396137076565715e+01j,-1.1622622311662644e+02-2.8277390059104157e+01j,-1.0930000657981573e+02+4.8609898573806348e+01j,-8.861729469635263e-05,1.0000886172938568,1750019109.2654037,1750019109.2654037,187396309.95102078,ok
0,1,1,0.5,0.1,1.901999971426667,160,15.0,linear,3.811826609784703e-09,3.811101749291843e-09,0.18545761375660655,0.09149490757765633,7.382983113757291e-13,3.811826609784703e-09,-1.0900578870598949e+02-4.9253262492712821e+01j,-1.0439961267621321e+02+5.8396358275404701e+01j,-1.1622622311662644e+02-2.8277390059104157e+01j,-1.0930000657981573e+02+4.8609898573806348e+01j,-8.861729582738237e-05,1.0000886172950891,4772185127.113031,4772185127.113031,493444400.4210513,ok
0,1,1,0.5,0.1,1.901999971426667,192,15.0,linear,6.264924057501821e-09,6.265388854593011e-09,0.18545877210042486,0.09149607253199125,2.0041746040533326e-12,6.265388854593011e-09,-1.0900573026217778e+02-4.9253388911231312e+01j,-1.0439954349682333e+02+5.8396479483358540e+01j,-1.1622622311662644e+02-2.8277390059104157e+01j,-1.0930000657981573e+02+4.8609898573806348e+01j,-8.861729761333118e-05,1.0000886172956092,10833224906.76485,10833224906.76485,1099580769.3521323,ok
0,1,1,0.5,0.1,1.901999971426667,224,15.0,linear,2.1028174271914785e-09,2.102837712515183e-09,0.1854594730309943,0.0914967644268102,4.4941828036826337e-13,2.102837712515183e-09,-1.0900569654006652e+02-4.9253465974490780e+01j,-1.0439950394624734e+02+5.8396552241221713e+01j,-1.1622622311662644e+02-2.8277390059104157e+01j,-1.0930000657981573e+02+4.8609898573806348e+01j,-8.861729613027791e-05,1.0000886172965797,21668257317.2164,21668257317.2164,2175841932.6570964,ok
0,1,1,0.5,0.1,1.901999971426667,64,20.0,linear,5.694474152627693e-08,5.694357439148157e-08,0.18544360614518635,0.09148085080140192,7.722156247780276e-12,5.694474152627693e-08,-1.0900647469947248e+02-4.9251726594674274e+01j,-1.0440042788534132e+02+5.8394885952477651e+01j,-1.1622622311662644e+02-2.8277390059104157e+01j,-1.0930000657981573e+02+4.8609898573806348e+01j,-8.861730659554886e-05,1.0000886172988734,78038198.72523966,78038198.72523966,8759090.296121895,ok
0,1,1,0.5,0.1,1.901999971426667,80,20.0,linear,4.135561576277299e-08,4.135388801539498e-08,0.1854500274247663,0.0914872918226996,3.837818951524241e-12,4.135561576277299e-08,-1.0900615884053404e+02-4.9252430192818757e+01j,-1.0440005303560150e+02+5.8395559937099129e+01j,-1.1622622311662644e+02-2.8277390059104157e+01j,-1.0930000657981573e+02+4.8609898573806348e+01j,-8.861730383261608e-05,1.0000886172999948,212576068.853502,212576068.853502,20033972.194682647,ok
0,1,1,0.5,0.1,1.901999971426667,96,20.0,linear,3.904341582695735e-08,3.904085403826544e-08,0.1854535298649674,0.09149080607249278,1.7598145163333356e-12,3.904341582695735e-08,-1.0900598585239582e+02-4.9252813722467593e+01j,-1.0439984785098081e+02+5.8395927333095081e+01j,-1.1622622311662644e+02-2.8277390059104157e+01j,-1.0930000657981573e+02+4.8609898573806348e+01j,-8.861730342281423e-05,1.000088617301663,482235031.60168785,482235031.60168785,40223750.99950886,ok
0,1,1,0.5,0.1,1.901999971426667,112,20.0,linear,4.756067317169822e-09,4.756155729728743e-09,0.18545563736035597,0.09149291933222391,9.837686221203512e-13,4.756155729728743e-09,-1.0900588549771339e+02-4.9253045786722076e+01j,-1.0439972798665248e+02+5.8396150026357667e+01j,-1.1622622311662644e+02-2.8277390059104157e+01j,-1.0930000657981573e+02+4.8609898573806348e+01j,-8.861729734590957e-05,1.0000886172963621,964098355.8673902,964098355.8673902,73755362.96606612,ok
0,1,1,0.5,0.1,1.901999971426667,128,20.0,linear,3.786105813080935e-09,3.7852977455568046e-09,0.18545696623489505,0.09149425315612583,9.093836794704657e-13,3.786105813080935e-09,-1.0900582073360783e+02-4.9253191602650631e+01j,-1.0439965092931416e+02+5.8396289881050130e+01j,-1.1622622311662644e+02-2.8277390059104157e+01j,-1.0930000657981573e+02+4.8609898573806348e+01j,-8.8617295831941e-05,1.0000886172949226,1757082448.6292155,1757082448.6292155,126326099.299137,ok
